procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  0      0 28013064      0 3519868    0    0 49868   384 17840 20567 19 10 70  0  0 2024-03-18 19:43:08
 4  0      0 27943196      0 3585588    0    0 65940   190 12432 13026 17  8 75  0  0 2024-03-18 19:43:09
 2  0      0 27866364      0 3663064    0    0 76056   189 12134 12951 16  8 76  0  0 2024-03-18 19:43:10
10  0      0 27824948      0 3701952    0    0 37472   645 24967 32418 21 16 62  1  0 2024-03-18 19:43:11
 5  0      0 27811144      0 3716740    0    0 12228  1277 53847 80337 28 26 45  1  0 2024-03-18 19:43:12
 6  0      0 27792788      0 3732484    0    0 12704  1465 60530 90250 26 25 47  1  0 2024-03-18 19:43:13
 5  0      0 27785444      0 3750536    0    0 14680  1447 58141 87132 28 26 45  1  0 2024-03-18 19:43:14
 4  0      0 27768748      0 3760588    0    0 15724  1273 56518 86080 28 25 46  1  0 2024-03-18 19:43:15
 5  0      0 27740792      0 3781552    0    0 16992  1300 59313 87002 28 24 46  1  0 2024-03-18 19:43:16
10  0      0 27731112      0 3802940    0    0 19080  2357 52840 82772 31 26 42  1  0 2024-03-18 19:43:17
 7  0      0 27697880      0 3831152    0    0 16404  1534 59530 89734 31 28 39  1  0 2024-03-18 19:43:18
 7  0      0 27669916      0 3858020    0    0 23532  1222 57226 86537 29 23 47  2  0 2024-03-18 19:43:19
 4  0      0 27640844      0 3878920    0    0 18712  1250 52689 80491 28 24 47  1  0 2024-03-18 19:43:20
 3  1      0 27619884      0 3899944    0    0 16832  1477 56320 86199 28 25 46  1  0 2024-03-18 19:43:21
 4  0      0 27597460      0 3914128    0    0 19276  1399 57480 87249 28 25 46  2  0 2024-03-18 19:43:22
 2  0      0 27581592      0 3935272    0    0 17800  1287 57621 85162 28 25 46  1  0 2024-03-18 19:43:23
 7  0      0 27561368      0 3957536    0    0 19668  1112 50340 73478 27 24 47  1  0 2024-03-18 19:43:24
10  0      0 27523128      0 3981136    0    0 20372  1276 53583 79606 28 24 47  1  0 2024-03-18 19:43:25
 4  0      0 27495040      0 4005392    0    0 21456   984 45943 66506 28 23 47  1  0 2024-03-18 19:43:26
 5  0      0 27459092      0 4025072    0    0 16980  1445 56607 86162 28 25 46  1  0 2024-03-18 19:43:27
 3  1      0 27444948      0 4045140    0    0 18032  2436 43746 62435 27 22 50  1  0 2024-03-18 19:43:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 27416036      0 4067688    0    0 19280  1104 45081 62702 27 23 48  1  0 2024-03-18 19:43:29
 5  0      0 27393816      0 4080384    0    0 10500  1203 46649 66044 27 25 47  1  0 2024-03-18 19:43:30
 6  0      0 27413416      0 4089044    0    0 14060 26041 56434 82524 28 26 45  1  0 2024-03-18 19:43:31
 5  0      0 27382868      0 4106508    0    0 14348  1390 59028 89713 28 25 46  1  0 2024-03-18 19:43:32
 6  0      0 27358192      0 4128532    0    0 19104  1297 57835 86518 29 24 45  2  0 2024-03-18 19:43:33
 5  0      0 27320956      0 4149204    0    0 17128  1444 60652 92338 28 25 45  2  0 2024-03-18 19:43:34
 5  0      0 27314080      0 4166808    0    0 13284  1458 60082 91210 28 25 46  1  0 2024-03-18 19:43:35
 6  0      0 27299012      0 4185404    0    0 15924  1092 50236 73416 28 24 47  1  0 2024-03-18 19:43:36
 6  0      0 27277196      0 4205092    0    0 16664  1265 52648 77059 28 24 46  1  0 2024-03-18 19:43:37
 7  0      0 27254944      0 4231960    0    0 24236  1082 50881 74380 29 23 47  1  0 2024-03-18 19:43:38
 5  0      0 27240768      0 4250304    0    0 23688  2882 46798 68333 27 23 49  1  0 2024-03-18 19:43:39
 3  0      0 27219712      0 4268168    0    0 15428  1082 49042 69990 27 24 48  1  0 2024-03-18 19:43:40
 3  0      0 27194104      0 4285588    0    0 15152   916 48027 67403 27 24 48  1  0 2024-03-18 19:43:41
 3  1      0 27183140      0 4308568    0    0 21136   790 40490 56571 28 23 48  1  0 2024-03-18 19:43:42
 3  0      0 27148220      0 4329480    0    0 18704   947 43794 61829 28 24 47  1  0 2024-03-18 19:43:43
 4  0      0 27119676      0 4344764    0    0 12468  1363 54681 81796 27 26 45  1  0 2024-03-18 19:43:44
 6  0      0 27099164      0 4364032    0    0 16120  1302 55455 82371 27 25 46  1  0 2024-03-18 19:43:45
 4  0      0 27078572      0 4382248    0    0 15672  1480 54707 82352 27 26 45  1  0 2024-03-18 19:43:46
 7  0      0 27049672      0 4405984    0    0 19792  1424 54406 80206 31 28 40  1  0 2024-03-18 19:43:47
 7  0      0 27023748      0 4422192    0    0 13324  1813 60046 92414 31 28 40  1  0 2024-03-18 19:43:48
 5  1      0 26994032      0 4442016    0    0 16544  1400 55927 86515 27 25 46  1  0 2024-03-18 19:43:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  1      0 26964808      0 4465888    0    0 20136  2737 51356 76540 27 25 47  1  0 2024-03-18 19:43:50
 7  0      0 26943824      0 4485580    0    0 16812  1199 49668 72981 27 24 48  1  0 2024-03-18 19:43:51
 5  0      0 26918012      0 4501176    0    0 12628  1389 59855 87843 28 26 45  1  0 2024-03-18 19:43:52
 4  0      0 26903020      0 4519192    0    0 14384  1405 61521 93900 27 26 46  1  0 2024-03-18 19:43:53
 1  0      0 26887444      0 4529684    0    0 15604  1218 50685 73994 28 24 48  1  0 2024-03-18 19:43:54
 2  0      0 26862160      0 4547436    0    0 15348  1241 47773 70667 28 25 46  1  0 2024-03-18 19:43:55
 4  0      0 26833104      0 4568136    0    0 17732  1049 45330 65557 28 24 48  1  0 2024-03-18 19:43:56
 1  0      0 26822148      0 4585536    0    0 15488   885 42757 60571 28 24 47  1  0 2024-03-18 19:43:57
 3  0      0 26796844      0 4603956    0    0 16168  1012 45187 63983 28 24 47  1  0 2024-03-18 19:43:58
 3  0      0 26768428      0 4628804    0    0 22424  1281 44297 63112 27 23 49  1  0 2024-03-18 19:43:59
 8  0      0 26738864      0 4654840    0    0 24000   892 37175 51779 26 22 51  1  0 2024-03-18 19:44:00
 2  0      0 26723884      0 4674864    0    0 17864 40776 46176 66836 28 26 45  1  0 2024-03-18 19:44:01
 4  0      0 26709784      0 4694304    0    0 17168  1108 48885 70619 27 24 48  1  0 2024-03-18 19:44:02
 7  0      0 26685088      0 4709852    0    0 21076  1149 47544 68757 28 24 48  1  0 2024-03-18 19:44:03
 3  0      0 26649484      0 4742496    0    0 30176   960 46659 66734 27 23 49  1  0 2024-03-18 19:44:04
 7  0      0 26628096      0 4770120    0    0 24716   921 43716 62813 27 23 49  1  0 2024-03-18 19:44:05
 1  0      0 26603804      0 4794268    0    0 21184   892 43513 61783 27 23 49  1  0 2024-03-18 19:44:06
 6  0      0 26582432      0 4811016    0    0 14880  1021 43822 60775 27 24 47  1  0 2024-03-18 19:44:07
 5  0      0 26561960      0 4832660    0    0 19100   912 41062 58364 27 21 50  1  0 2024-03-18 19:44:08
 5  0      0 26530756      0 4855652    0    0 20300  1335 51307 75612 28 25 46  1  0 2024-03-18 19:44:09
 5  0      0 26499336      0 4885336    0    0 26620  1162 49607 74058 28 24 47  1  0 2024-03-18 19:44:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 7  0      0 26481244      0 4909132    0    0 20892  1359 48841 70161 27 24 47  1  0 2024-03-18 19:44:11
 3  0      0 26448144      0 4936920    0    0 25132  2985 50055 73494 28 23 48  1  0 2024-03-18 19:44:12
 7  0      0 26429940      0 4952072    0    0 21348  1137 53777 79302 28 25 46  1  0 2024-03-18 19:44:13
 6  0      0 26406996      0 4976284    0    0 19932  1407 58672 88357 28 25 45  1  0 2024-03-18 19:44:14
 4  0      0 26386216      0 5000072    0    0 21340  1356 53003 79022 28 24 47  1  0 2024-03-18 19:44:15
 7  0      0 26358876      0 5022872    0    0 19632  1406 56597 85576 28 25 46  1  0 2024-03-18 19:44:16
 7  0      0 26319760      0 5058388    0    0 24832   988 45194 66187 29 25 45  1  0 2024-03-18 19:44:17
 5  1      0 26282944      0 5088432    0    0 27272  1127 49121 71372 31 27 41  1  0 2024-03-18 19:44:18
 7  0      0 26286840      0 5083504    0    0 25240  1337 51718 78525 29 29 41  1  0 2024-03-18 19:44:19
 6  0      0 26244892      0 5120792    0    0 26456  1138 47434 69409 28 25 45  1  0 2024-03-18 19:44:20
 2  0      0 26214232      0 5141384    0    0 25056  1195 50882 77132 29 24 46  1  0 2024-03-18 19:44:21
 5  0      0 26199140      0 5161196    0    0 17160  1283 52136 78110 28 25 46  1  0 2024-03-18 19:44:22
 6  0      0 26169212      0 5182936    0    0 18488  2705 54765 80625 28 24 47  1  0 2024-03-18 19:44:23
 3  0      0 26143248      0 5204612    0    0 18932  1232 53186 78730 27 24 48  1  0 2024-03-18 19:44:24
 1  0      0 26111040      0 5227908    0    0 20236  1144 50735 73724 28 25 46  1  0 2024-03-18 19:44:25
 3  0      0 26071200      0 5263844    0    0 34028   727 37703 52770 26 21 51  1  0 2024-03-18 19:44:26
 3  0      0 26037116      0 5286940    0    0 20644  1240 53508 77829 28 25 45  2  0 2024-03-18 19:44:27
 6  1      0 26010664      0 5318808    0    0 29048  1145 53082 79474 28 23 47  2  0 2024-03-18 19:44:28
 3  0      0 25962192      0 5346808    0    0 33880  1231 48402 71206 28 23 48  1  0 2024-03-18 19:44:29
 3  0      0 25942056      0 5367512    0    0 18020  1245 54909 79869 28 25 46  1  0 2024-03-18 19:44:30
 6  0      0 25937688      0 5399156    0    0 29432 10318 33341 44551 26 20 53  1  0 2024-03-18 19:44:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 25908732      0 5424004    0    0 23000   726 36797 48878 28 22 49  1  0 2024-03-18 19:44:32
 4  0      0 25884728      0 5444876    0    0 19124   699 37472 49368 28 22 48  1  0 2024-03-18 19:44:33
 5  0      0 25856292      0 5469892    0    0 23300  1399 36999 49897 27 21 51  1  0 2024-03-18 19:44:34
 7  0      0 25842452      0 5490108    0    0 18072   990 41985 58757 28 23 48  1  0 2024-03-18 19:44:35
 2  0      0 25822492      0 5517592    0    0 24200   865 40857 55817 29 21 49  1  0 2024-03-18 19:44:36
 5  0      0 25796160      0 5535780    0    0 16276  1164 48781 70870 28 24 47  1  0 2024-03-18 19:44:37
 5  0      0 25778248      0 5552116    0    0 12836  1381 55408 80337 27 25 47  1  0 2024-03-18 19:44:38
 5  0      0 25761756      0 5557892    0    0 10804  1557 57114 84924 27 27 44  1  0 2024-03-18 19:44:39
 2  1      0 25743728      0 5572240    0    0 10296  2359 60379 94319 27 26 45  1  0 2024-03-18 19:44:40
 6  0      0 25734784      0 5584112    0    0  7580  2577 58302 89037 27 27 45  1  0 2024-03-18 19:44:41
 8  0      0 25714792      0 5599760    0    0 12324  1418 53682 80255 27 24 47  1  0 2024-03-18 19:44:42
 6  0      0 25694044      0 5614244    0    0 11560  1191 48881 72421 27 25 47  1  0 2024-03-18 19:44:43
 2  1      0 25668580      0 5632192    0    0 15972  1132 46562 67030 26 26 47  1  0 2024-03-18 19:44:44
 7  1      0 25657652      0 5642388    0    0 15296  1198 50276 73334 29 24 46  1  0 2024-03-18 19:44:45
 6  1      0 25636520      0 5661108    0    0 16456  1049 47916 67968 29 23 47  1  0 2024-03-18 19:44:46
 1  0      0 25615836      0 5680172    0    0 15816  1474 53477 81222 31 27 40  2  0 2024-03-18 19:44:47
 9  0      0 25579936      0 5710220    0    0 18868  1373 58412 85083 30 26 42  2  0 2024-03-18 19:44:48
 7  0      0 25563936      0 5730076    0    0 16952  1165 54515 79579 28 24 46  2  0 2024-03-18 19:44:49
 3  0      0 25531632      0 5752504    0    0 19936   961 47631 68036 27 23 48  2  0 2024-03-18 19:44:50
 4  1      0 25505964      0 5772080    0    0 15960  1116 52415 78114 27 26 45  2  0 2024-03-18 19:44:51
 2  0      0 25478964      0 5790724    0    0 15324  1410 55336 82830 28 25 45  2  0 2024-03-18 19:44:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 25473996      0 5800088    0    0 13700  1573 53206 80673 27 26 44  2  0 2024-03-18 19:44:53
 3  0      0 25439000      0 5821616    0    0 18664  1194 57419 86399 29 24 45  2  0 2024-03-18 19:44:54
 5  1      0 25429880      0 5840332    0    0 15264  1344 62229 95165 27 25 46  1  0 2024-03-18 19:44:55
 2  0      0 25400704      0 5858296    0    0 14484  1684 58287 86661 27 27 44  2  0 2024-03-18 19:44:56
 4  0      0 25378516      0 5882936    0    0 21952  1225 55179 84308 28 23 46  2  0 2024-03-18 19:44:57
 6  0      0 25345900      0 5902912    0    0 15872  1251 51292 75693 28 24 47  2  0 2024-03-18 19:44:58
 5  0      0 25317532      0 5927484    0    0 22324  1378 51433 74044 30 23 46  2  0 2024-03-18 19:44:59
 5  1      0 25291460      0 5938220    0    0 16332  1380 52451 78291 28 24 46  2  0 2024-03-18 19:45:00
 5  0      0 25288480      0 5957768    0    0 16676 26277 54255 78007 28 26 44  2  0 2024-03-18 19:45:01
 7  0      0 25268544      0 5977700    0    0 17768   670 30545 40219 23 16 60  1  0 2024-03-18 19:45:02
 4  0      0 25264604      0 5988356    0    0  9624   478 26466 32486 22 16 62  1  0 2024-03-18 19:45:03
 5  0      0 25247964      0 5996168    0    0  6804   581 30157 39013 24 18 57  1  0 2024-03-18 19:45:04
 4  1      0 25231992      0 6010948    0    0 13136   674 31815 41904 23 19 57  1  0 2024-03-18 19:45:05
 8  0      0 25214844      0 6034700    0    0 21084  1117 48819 72306 29 23 46  1  0 2024-03-18 19:45:06
 6  1      0 25178788      0 6054724    0    0 16444  1451 58450 86985 29 26 44  2  0 2024-03-18 19:45:07
 5  0      0 25140488      0 6097604    0    0 38984  1195 60815 91782 30 24 45  2  0 2024-03-18 19:45:08
 5  0      0 25134368      0 6113608    0    0 13280  1380 61631 92279 28 25 46  2  0 2024-03-18 19:45:09
 7  0      0 25114320      0 6120816    0    0 11500  7142 61086 91335 28 27 44  2  0 2024-03-18 19:45:10
 4  0      0 25102804      0 6140660    0    0 16980  1128 51648 77976 29 25 45  1  0 2024-03-18 19:45:11
 5  0      0 25071552      0 6161820    0    0 18036  1367 55307 78508 27 24 47  1  0 2024-03-18 19:45:12
 8  0      0 25053408      0 6178684    0    0 13612  1513 59471 87743 28 25 45  2  0 2024-03-18 19:45:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 25024640      0 6198532    0    0 16504  1457 55283 81146 27 26 45  1  0 2024-03-18 19:45:14
 5  0      0 25000660      0 6218136    0    0 16768  1381 59534 89663 28 25 45  2  0 2024-03-18 19:45:15
 5  0      0 24996056      0 6236100    0    0 14724  1317 59323 87131 28 25 46  1  0 2024-03-18 19:45:16
10  0      0 24981312      0 6249684    0    0 18784  1291 55967 85417 32 27 40  2  0 2024-03-18 19:45:17
 4  0      0 24945748      0 6283924    0    0 21968  1439 58679 89239 31 28 40  2  0 2024-03-18 19:45:18
 1  1      0 24921216      0 6303800    0    0 16952  1311 51180 75552 29 24 46  1  0 2024-03-18 19:45:19
 5  0      0 24900456      0 6321040    0    0 14348  1487 57772 85152 27 26 46  1  0 2024-03-18 19:45:20
 6  0      0 24860784      0 6340904    0    0 16268  1190 53005 76842 27 24 48  1  0 2024-03-18 19:45:21
 3  0      0 24842028      0 6359840    0    0 15640  1481 55008 80525 27 26 45  1  0 2024-03-18 19:45:22
 5  0      0 24813364      0 6382880    0    0 19912  1217 54444 81791 27 25 46  2  0 2024-03-18 19:45:23
 6  0      0 24780136      0 6404292    0    0 17772  1368 57032 83462 28 24 47  1  0 2024-03-18 19:45:24
 4  0      0 24766324      0 6412700    0    0 13760  1436 58029 87141 27 25 46  2  0 2024-03-18 19:45:25
 6  0      0 24739372      0 6436280    0    0 20864  1239 58286 88346 27 24 48  2  0 2024-03-18 19:45:26
 5  0      0 24712236      0 6456168    0    0 16616  1104 49999 71966 28 24 47  1  0 2024-03-18 19:45:27
 9  0      0 24666820      0 6479796    0    0 20792  1235 54920 79618 27 24 47  2  0 2024-03-18 19:45:28
 4  1      0 24646160      0 6510440    0    0 27020  1455 54291 80645 28 24 47  2  0 2024-03-18 19:45:29
 3  0      0 24615072      0 6528888    0    0 16424  1203 57185 84748 27 25 46  1  0 2024-03-18 19:45:30
 7  0      0 24599524      0 6555680    0    0 23528 11311 55416 83455 26 24 49  2  0 2024-03-18 19:45:31
 6  2      0 24589084      0 6565588    0    0 15856 17013 58125 86920 28 26 44  2  0 2024-03-18 19:45:32
 4  0      0 24563688      0 6592812    0    0 23000  1376 59425 88385 26 25 47  2  0 2024-03-18 19:45:33
 1  0      0 24549708      0 6614004    0    0 17660  1393 59571 87908 27 25 46  2  0 2024-03-18 19:45:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 7  0      0 24530608      0 6624748    0    0  7916  1428 46238 65082 26 24 49  1  0 2024-03-18 19:45:35
 4  0      0 24519964      0 6634120    0    0  6296  5392 55060 80872 26 26 47  1  0 2024-03-18 19:45:36
 9  0      0 24502664      0 6642356    0    0  5344   927 45833 66975 26 22 51  1  0 2024-03-18 19:45:37
 7  0      0 24489984      0 6648744    0    0  4480   835 41992 60536 26 22 51  1  0 2024-03-18 19:45:38
 5  0      0 24489228      0 6656172    0    0  5008   898 43022 62113 25 24 51  1  0 2024-03-18 19:45:39
 4  0      0 24477924      0 6663380    0    0  5584   874 32294 43412 24 18 58  1  0 2024-03-18 19:45:40
 4  0      0 24470652      0 6662820    0    0  6284   807 31311 41129 23 18 58  1  0 2024-03-18 19:45:41
 6  0      0 24467024      0 6674480    0    0 10228   908 34355 47925 23 20 57  1  0 2024-03-18 19:45:42
 1  0      0 24464292      0 6684276    0    0  7052  1119 38830 56060 25 23 51  1  0 2024-03-18 19:45:43
